5.0,0.6803618,2.0410855,5.0,0.05
10.0,0.6803618,2.0410855,5.0,0.05
15.0,0.6803618,2.0410855,5.0,0.05
20.0,0.6803618,2.0410855,5.0,0.05
5.0,0.3809095,1.1427286,5.0,0.05
10.0,0.3809095,1.1427286,5.0,0.05
15.0,0.3809095,1.1427286,5.0,0.05
20.0,0.3809095,1.1427286,5.0,0.05
5.0,0.022975968,0.06892791,5.0,0.05
10.0,0.022975968,0.06892791,5.0,0.05
15.0,0.022975968,0.06892791,5.0,0.05
20.0,0.022975968,0.06892791,5.0,0.05
5.0,0.7902637,2.3707912,5.0,0.05
10.0,0.7902637,2.3707912,5.0,0.05
15.0,0.7902637,2.3707912,5.0,0.05
20.0,0.7902637,2.3707912,5.0,0.05
5.0,0.77921283,2.3376386,5.0,0.05
10.0,0.77921283,2.3376386,5.0,0.05
15.0,0.77921283,2.3376386,5.0,0.05
20.0,0.77921283,2.3376386,5.0,0.05
5.0,0.03450046,0.10350139,5.0,0.05
10.0,0.03450046,0.10350139,5.0,0.05
15.0,0.03450046,0.10350139,5.0,0.05
20.0,0.03450046,0.10350139,5.0,0.05
5.0,0.4246758,1.2740275,5.0,0.05
10.0,0.4246758,1.2740275,5.0,0.05
15.0,0.4246758,1.2740275,5.0,0.05
20.0,0.4246758,1.2740275,5.0,0.05
5.0,0.6370996,1.9112989,5.0,0.05
10.0,0.6370996,1.9112989,5.0,0.05
15.0,0.6370996,1.9112989,5.0,0.05
20.0,0.6370996,1.9112989,5.0,0.05
5.0,0.5958467,1.7875402,5.0,0.05
10.0,0.5958467,1.7875402,5.0,0.05
15.0,0.5958467,1.7875402,5.0,0.05
20.0,0.5958467,1.7875402,5.0,0.05
5.0,0.34042463,1.021274,5.0,0.05
10.0,0.34042463,1.021274,5.0,0.05
15.0,0.34042463,1.021274,5.0,0.05
20.0,0.34042463,1.021274,5.0,0.05
5.0,0.20026548,0.60079646,5.0,0.05
10.0,0.20026548,0.60079646,5.0,0.05
15.0,0.20026548,0.60079646,5.0,0.05
20.0,0.20026548,0.60079646,5.0,0.05
5.0,0.9879743,2.963923,5.0,0.05
10.0,0.9879743,2.963923,5.0,0.05
15.0,0.9879743,2.963923,5.0,0.05
20.0,0.9879743,2.963923,5.0,0.05
5.0,0.8952896,2.685869,5.0,0.05
10.0,0.8952896,2.685869,5.0,0.05
15.0,0.8952896,2.685869,5.0,0.05
20.0,0.8952896,2.685869,5.0,0.05
5.0,0.16648549,0.4994565,5.0,0.05
10.0,0.16648549,0.4994565,5.0,0.05
15.0,0.16648549,0.4994565,5.0,0.05
20.0,0.16648549,0.4994565,5.0,0.05
5.0,0.3085367,0.9256101,5.0,0.05
10.0,0.3085367,0.9256101,5.0,0.05
15.0,0.3085367,0.9256101,5.0,0.05
20.0,0.3085367,0.9256101,5.0,0.05
5.0,0.50517625,1.5155288,5.0,0.05
10.0,0.50517625,1.5155288,5.0,0.05
15.0,0.50517625,1.5155288,5.0,0.05
20.0,0.50517625,1.5155288,5.0,0.05
5.0,0.72953266,2.188598,5.0,0.05
10.0,0.72953266,2.188598,5.0,0.05
15.0,0.72953266,2.188598,5.0,0.05
20.0,0.72953266,2.188598,5.0,0.05
5.0,0.45870772,1.3761232,5.0,0.05
10.0,0.45870772,1.3761232,5.0,0.05
15.0,0.45870772,1.3761232,5.0,0.05
20.0,0.45870772,1.3761232,5.0,0.05
5.0,0.06664028,0.19992083,5.0,0.05
10.0,0.06664028,0.19992083,5.0,0.05
15.0,0.06664028,0.19992083,5.0,0.05
20.0,0.06664028,0.19992083,5.0,0.05
5.0,0.8696317,2.608895,5.0,0.05
10.0,0.8696317,2.608895,5.0,0.05
15.0,0.8696317,2.608895,5.0,0.05
20.0,0.8696317,2.608895,5.0,0.05
5.0,0.84961814,2.5488546,5.0,0.05
10.0,0.84961814,2.5488546,5.0,0.05
15.0,0.84961814,2.5488546,5.0,0.05
20.0,0.84961814,2.5488546,5.0,0.05
5.0,0.086668655,0.26000598,5.0,0.05
10.0,0.086668655,0.26000598,5.0,0.05
15.0,0.086668655,0.26000598,5.0,0.05
20.0,0.086668655,0.26000598,5.0,0.05
5.0,0.4464933,1.3394799,5.0,0.05
10.0,0.4464933,1.3394799,5.0,0.05
15.0,0.4464933,1.3394799,5.0,0.05
20.0,0.4464933,1.3394799,5.0,0.05
5.0,0.74173135,2.225194,5.0,0.05
10.0,0.74173135,2.225194,5.0,0.05
15.0,0.74173135,2.225194,5.0,0.05
20.0,0.74173135,2.225194,5.0,0.05
5.0,0.5252003,1.5756009,5.0,0.05
10.0,0.5252003,1.5756009,5.0,0.05
15.0,0.5252003,1.5756009,5.0,0.05
20.0,0.5252003,1.5756009,5.0,0.05
5.0,0.28852835,0.8655851,5.0,0.05
10.0,0.28852835,0.8655851,5.0,0.05
15.0,0.28852835,0.8655851,5.0,0.05
20.0,0.28852835,0.8655851,5.0,0.05
5.0,0.17868745,0.53606236,5.0,0.05
10.0,0.17868745,0.53606236,5.0,0.05
15.0,0.17868745,0.53606236,5.0,0.05
20.0,0.17868745,0.53606236,5.0,0.05
5.0,0.8830728,2.6492183,5.0,0.05
10.0,0.8830728,2.6492183,5.0,0.05
15.0,0.8830728,2.6492183,5.0,0.05
20.0,0.8830728,2.6492183,5.0,0.05
5.0,0.9835718,2.9507155,5.0,0.05
10.0,0.9835718,2.9507155,5.0,0.05
15.0,0.9835718,2.9507155,5.0,0.05
20.0,0.9835718,2.9507155,5.0,0.05
5.0,0.20465314,0.61395943,5.0,0.05
10.0,0.20465314,0.61395943,5.0,0.05
15.0,0.20465314,0.61395943,5.0,0.05
20.0,0.20465314,0.61395943,5.0,0.05
5.0,0.3126019,0.9378057,5.0,0.05
10.0,0.3126019,0.9378057,5.0,0.05
15.0,0.3126019,0.9378057,5.0,0.05
20.0,0.3126019,0.9378057,5.0,0.05
5.0,0.62368524,1.8710557,5.0,0.05
10.0,0.62368524,1.8710557,5.0,0.05
15.0,0.62368524,1.8710557,5.0,0.05
20.0,0.62368524,1.8710557,5.0,0.05
5.0,0.6414839,1.9244517,5.0,0.05
10.0,0.6414839,1.9244517,5.0,0.05
15.0,0.6414839,1.9244517,5.0,0.05
20.0,0.6414839,1.9244517,5.0,0.05
5.0,0.42027575,1.2608273,5.0,0.05
10.0,0.42027575,1.2608273,5.0,0.05
15.0,0.42027575,1.2608273,5.0,0.05
20.0,0.42027575,1.2608273,5.0,0.05
5.0,0.0623432,0.1870296,5.0,0.05
10.0,0.0623432,0.1870296,5.0,0.05
15.0,0.0623432,0.1870296,5.0,0.05
20.0,0.0623432,0.1870296,5.0,0.05
5.0,0.7513848,2.2541544,5.0,0.05
10.0,0.7513848,2.2541544,5.0,0.05
15.0,0.7513848,2.2541544,5.0,0.05
20.0,0.7513848,2.2541544,5.0,0.05
5.0,0.80246,2.40738,5.0,0.05
10.0,0.80246,2.40738,5.0,0.05
15.0,0.80246,2.40738,5.0,0.05
20.0,0.80246,2.40738,5.0,0.05
5.0,0.010764851,0.032294556,5.0,0.05
10.0,0.010764851,0.032294556,5.0,0.05
15.0,0.010764851,0.032294556,5.0,0.05
20.0,0.010764851,0.032294556,5.0,0.05
5.0,0.40093923,1.2028177,5.0,0.05
10.0,0.40093923,1.2028177,5.0,0.05
15.0,0.40093923,1.2028177,5.0,0.05
20.0,0.40093923,1.2028177,5.0,0.05
5.0,0.6603477,1.9810432,5.0,0.05
10.0,0.6603477,1.9810432,5.0,0.05
15.0,0.6603477,1.9810432,5.0,0.05
20.0,0.6603477,1.9810432,5.0,0.05
5.0,0.57270914,1.7181275,5.0,0.05
10.0,0.57270914,1.7181275,5.0,0.05
15.0,0.57270914,1.7181275,5.0,0.05
20.0,0.57270914,1.7181275,5.0,0.05
5.0,0.36405045,1.0921514,5.0,0.05
10.0,0.36405045,1.0921514,5.0,0.05
15.0,0.36405045,1.0921514,5.0,0.05
20.0,0.36405045,1.0921514,5.0,0.05
5.0,0.22389033,0.67167103,5.0,0.05
10.0,0.22389033,0.67167103,5.0,0.05
15.0,0.22389033,0.67167103,5.0,0.05
20.0,0.22389033,0.67167103,5.0,0.05
5.0,0.9648377,2.8945131,5.0,0.05
10.0,0.9648377,2.8945131,5.0,0.05
15.0,0.9648377,2.8945131,5.0,0.05
20.0,0.9648377,2.8945131,5.0,0.05
5.0,0.9341704,2.8025115,5.0,0.05
10.0,0.9341704,2.8025115,5.0,0.05
15.0,0.9341704,2.8025115,5.0,0.05
20.0,0.9341704,2.8025115,5.0,0.05
5.0,0.12711641,0.38134924,5.0,0.05
10.0,0.12711641,0.38134924,5.0,0.05
15.0,0.12711641,0.38134924,5.0,0.05
20.0,0.12711641,0.38134924,5.0,0.05
5.0,0.2691686,0.8075057,5.0,0.05
10.0,0.2691686,0.8075057,5.0,0.05
15.0,0.2691686,0.8075057,5.0,0.05
20.0,0.2691686,0.8075057,5.0,0.05
5.0,0.5440561,1.6321684,5.0,0.05
10.0,0.5440561,1.6321684,5.0,0.05
15.0,0.5440561,1.6321684,5.0,0.05
20.0,0.5440561,1.6321684,5.0,0.05
5.0,0.69077873,2.0723362,5.0,0.05
10.0,0.69077873,2.0723362,5.0,0.05
15.0,0.69077873,2.0723362,5.0,0.05
20.0,0.69077873,2.0723362,5.0,0.05
5.0,0.49795008,1.4938502,5.0,0.05
10.0,0.49795008,1.4938502,5.0,0.05
15.0,0.49795008,1.4938502,5.0,0.05
20.0,0.49795008,1.4938502,5.0,0.05
