5.0,0.72705334,2.18116,5.0,0.05
10.0,0.72705334,2.18116,5.0,0.05
15.0,0.72705334,2.18116,5.0,0.05
20.0,0.72705334,2.18116,5.0,0.05
5.0,0.45921823,1.3776547,5.0,0.05
10.0,0.45921823,1.3776547,5.0,0.05
15.0,0.45921823,1.3776547,5.0,0.05
20.0,0.45921823,1.3776547,5.0,0.05
5.0,0.07003561,0.21010683,5.0,0.05
10.0,0.07003561,0.21010683,5.0,0.05
15.0,0.07003561,0.21010683,5.0,0.05
20.0,0.07003561,0.21010683,5.0,0.05
5.0,0.8682043,2.604613,5.0,0.05
10.0,0.8682043,2.604613,5.0,0.05
15.0,0.8682043,2.604613,5.0,0.05
20.0,0.8682043,2.604613,5.0,0.05
5.0,0.84915346,2.5474603,5.0,0.05
10.0,0.84915346,2.5474603,5.0,0.05
15.0,0.84915346,2.5474603,5.0,0.05
20.0,0.84915346,2.5474603,5.0,0.05
5.0,0.089071654,0.26721498,5.0,0.05
10.0,0.089071654,0.26721498,5.0,0.05
15.0,0.089071654,0.26721498,5.0,0.05
20.0,0.089071654,0.26721498,5.0,0.05
5.0,0.447997,1.343991,5.0,0.05
10.0,0.447997,1.343991,5.0,0.05
15.0,0.447997,1.343991,5.0,0.05
20.0,0.447997,1.343991,5.0,0.05
5.0,0.73829025,2.2148707,5.0,0.05
10.0,0.73829025,2.2148707,5.0,0.05
15.0,0.73829025,2.2148707,5.0,0.05
20.0,0.73829025,2.2148707,5.0,0.05
5.0,0.5256507,1.5769521,5.0,0.05
10.0,0.5256507,1.5769521,5.0,0.05
15.0,0.5256507,1.5769521,5.0,0.05
20.0,0.5256507,1.5769521,5.0,0.05
5.0,0.28610915,0.85832745,5.0,0.05
10.0,0.28610915,0.85832745,5.0,0.05
15.0,0.28610915,0.85832745,5.0,0.05
20.0,0.28610915,0.85832745,5.0,0.05
5.0,0.1772,0.53160006,5.0,0.05
10.0,0.1772,0.53160006,5.0,0.05
15.0,0.1772,0.53160006,5.0,0.05
20.0,0.1772,0.53160006,5.0,0.05
