5.0,1.0,0.05,5.0,50.0
10.0,1.0,0.05,5.0,50.0
25.0,1.0,0.05,5.0,50.0
100.0,1.0,0.05,5.0,50.0
5.0,1.5,0.025,2.5,25.0
10.0,1.5,0.025,2.5,25.0
25.0,1.5,0.025,2.5,25.0
100.0,1.5,0.025,2.5,25.0
5.0,0.5,0.075,7.5,75.0
10.0,0.5,0.075,7.5,75.0
25.0,0.5,0.075,7.5,75.0
100.0,0.5,0.075,7.5,75.0
5.0,0.75,0.0375,6.25,87.5
10.0,0.75,0.0375,6.25,87.5
25.0,0.75,0.0375,6.25,87.5
100.0,0.75,0.0375,6.25,87.5
5.0,1.75,0.0875,1.25,37.5
10.0,1.75,0.0875,1.25,37.5
25.0,1.75,0.0875,1.25,37.5
100.0,1.75,0.0875,1.25,37.5
5.0,1.25,0.0125,8.75,62.5
10.0,1.25,0.0125,8.75,62.5
25.0,1.25,0.0125,8.75,62.5
100.0,1.25,0.0125,8.75,62.5
5.0,0.25,0.0625,3.75,12.5
10.0,0.25,0.0625,3.75,12.5
25.0,0.25,0.0625,3.75,12.5
100.0,0.25,0.0625,3.75,12.5
5.0,0.375,0.03125,9.375,43.75
10.0,0.375,0.03125,9.375,43.75
25.0,0.375,0.03125,9.375,43.75
100.0,0.375,0.03125,9.375,43.75
5.0,1.375,0.08125,4.375,93.75
10.0,1.375,0.08125,4.375,93.75
25.0,1.375,0.08125,4.375,93.75
100.0,1.375,0.08125,4.375,93.75
5.0,1.875,0.00625,6.875,18.75
10.0,1.875,0.00625,6.875,18.75
25.0,1.875,0.00625,6.875,18.75
100.0,1.875,0.00625,6.875,18.75
5.0,0.875,0.05625,1.875,68.75
10.0,0.875,0.05625,1.875,68.75
25.0,0.875,0.05625,1.875,68.75
100.0,0.875,0.05625,1.875,68.75
5.0,0.625,0.01875,3.125,56.25
10.0,0.625,0.01875,3.125,56.25
25.0,0.625,0.01875,3.125,56.25
100.0,0.625,0.01875,3.125,56.25
5.0,1.625,0.06875,8.125,6.25
10.0,1.625,0.06875,8.125,6.25
