5.0,0.837264,2.511792,5.0,0.05
10.0,0.837264,2.511792,5.0,0.05
15.0,0.837264,2.511792,5.0,0.05
20.0,0.837264,2.511792,5.0,0.05
5.0,0.10146461,0.30439383,5.0,0.05
10.0,0.10146461,0.30439383,5.0,0.05
15.0,0.10146461,0.30439383,5.0,0.05
20.0,0.10146461,0.30439383,5.0,0.05
5.0,0.49064812,1.4719445,5.0,0.05
10.0,0.49064812,1.4719445,5.0,0.05
15.0,0.49064812,1.4719445,5.0,0.05
20.0,0.49064812,1.4719445,5.0,0.05
5.0,0.69611204,2.0883362,5.0,0.05
10.0,0.69611204,2.0883362,5.0,0.05
15.0,0.69611204,2.0883362,5.0,0.05
20.0,0.69611204,2.0883362,5.0,0.05
5.0,0.5376888,1.6130664,5.0,0.05
10.0,0.5376888,1.6130664,5.0,0.05
15.0,0.5376888,1.6130664,5.0,0.05
20.0,0.5376888,1.6130664,5.0,0.05
5.0,0.2735978,0.8207934,5.0,0.05
10.0,0.2735978,0.8207934,5.0,0.05
15.0,0.2735978,0.8207934,5.0,0.05
20.0,0.2735978,0.8207934,5.0,0.05
5.0,0.13439997,0.4031999,5.0,0.05
10.0,0.13439997,0.4031999,5.0,0.05
15.0,0.13439997,0.4031999,5.0,0.05
20.0,0.13439997,0.4031999,5.0,0.05
5.0,0.92882454,2.7864738,5.0,0.05
10.0,0.92882454,2.7864738,5.0,0.05
15.0,0.92882454,2.7864738,5.0,0.05
20.0,0.92882454,2.7864738,5.0,0.05
5.0,0.9535696,2.860709,5.0,0.05
10.0,0.9535696,2.860709,5.0,0.05
15.0,0.9535696,2.860709,5.0,0.05
20.0,0.9535696,2.860709,5.0,0.05
5.0,0.23319022,0.6995707,5.0,0.05
10.0,0.23319022,0.6995707,5.0,0.05
15.0,0.23319022,0.6995707,5.0,0.05
20.0,0.23319022,0.6995707,5.0,0.05
5.0,0.37428015,1.1228405,5.0,0.05
10.0,0.37428015,1.1228405,5.0,0.05
15.0,0.37428015,1.1228405,5.0,0.05
20.0,0.37428015,1.1228405,5.0,0.05
5.0,0.56444806,1.6933441,5.0,0.05
10.0,0.56444806,1.6933441,5.0,0.05
15.0,0.56444806,1.6933441,5.0,0.05
20.0,0.56444806,1.6933441,5.0,0.05
5.0,0.6716036,2.0148108,5.0,0.05
10.0,0.6716036,2.0148108,5.0,0.05
15.0,0.6716036,2.0148108,5.0,0.05
20.0,0.6716036,2.0148108,5.0,0.05
5.0,0.39162147,1.1748644,5.0,0.05
10.0,0.39162147,1.1748644,5.0,0.05
15.0,0.39162147,1.1748644,5.0,0.05
20.0,0.39162147,1.1748644,5.0,0.05
5.0,0.0005458845,0.0016376536,5.0,0.05
10.0,0.0005458845,0.0016376536,5.0,0.05
15.0,0.0005458845,0.0016376536,5.0,0.05
20.0,0.0005458845,0.0016376536,5.0,0.05
5.0,0.81074136,2.432224,5.0,0.05
10.0,0.81074136,2.432224,5.0,0.05
15.0,0.81074136,2.432224,5.0,0.05
20.0,0.81074136,2.432224,5.0,0.05
