5.0,0.1724594157189131
10.0,0.1724594157189131
15.0,0.1724594157189131
20.0,0.1724594157189131
5.0,0.0854484297335148
10.0,0.0854484297335148
15.0,0.0854484297335148
20.0,0.0854484297335148
5.0,0.044354064390063286
10.0,0.044354064390063286
15.0,0.044354064390063286
20.0,0.044354064390063286
5.0,0.10714660957455635
10.0,0.10714660957455635
15.0,0.10714660957455635
20.0,0.10714660957455635
5.0,0.1023721842095256
10.0,0.1023721842095256
15.0,0.1023721842095256
20.0,0.1023721842095256
5.0,0.039774855412542824
10.0,0.039774855412542824
15.0,0.039774855412542824
20.0,0.039774855412542824
5.0,0.08082010727375746
10.0,0.08082010727375746
15.0,0.08082010727375746
20.0,0.08082010727375746
5.0,0.16763644758611917
10.0,0.16763644758611917
15.0,0.16763644758611917
20.0,0.16763644758611917
5.0,0.18194893803447487
10.0,0.18194893803447487
15.0,0.18194893803447487
20.0,0.18194893803447487
5.0,0.069547207839787
10.0,0.069547207839787
15.0,0.069547207839787
20.0,0.069547207839787
5.0,0.009861659072339535
10.0,0.009861659072339535
15.0,0.009861659072339535
20.0,0.009861659072339535
5.0,0.14804471004754305
10.0,0.14804471004754305
15.0,0.14804471004754305
20.0,0.14804471004754305
5.0,0.1265440322458744
10.0,0.1265440322458744
15.0,0.1265440322458744
20.0,0.1265440322458744
5.0,0.01257876567542553
10.0,0.01257876567542553
15.0,0.01257876567542553
20.0,0.01257876567542553
5.0,0.054307580739259724
10.0,0.054307580739259724
15.0,0.054307580739259724
20.0,0.054307580739259724
5.0,0.1909294079989195
10.0,0.1909294079989195
15.0,0.1909294079989195
20.0,0.1909294079989195
5.0,0.15787855088710787
10.0,0.15787855088710787
15.0,0.15787855088710787
20.0,0.15787855088710787
5.0,0.0968432579189539
10.0,0.0968432579189539
15.0,0.0968432579189539
20.0,0.0968432579189539
5.0,0.03627877235412598
10.0,0.03627877235412598
15.0,0.03627877235412598
20.0,0.03627877235412598
5.0,0.12465793527662755
10.0,0.12465793527662755
15.0,0.12465793527662755
20.0,0.12465793527662755
5.0,0.12079168651252986
10.0,0.12079168651252986
15.0,0.12079168651252986
20.0,0.12079168651252986
5.0,0.033975894562900066
10.0,0.033975894562900066
15.0,0.033975894562900066
20.0,0.033975894562900066
5.0,0.09914386067539455
10.0,0.09914386067539455
15.0,0.09914386067539455
20.0,0.09914386067539455
5.0,0.16174097489565611
10.0,0.16174097489565611
15.0,0.16174097489565611
20.0,0.16174097489565611
5.0,0.1886270882561803
10.0,0.1886270882561803
15.0,0.1886270882561803
20.0,0.1886270882561803
5.0,0.050443822704255584
10.0,0.050443822704255584
15.0,0.050443822704255584
20.0,0.050443822704255584
5.0,0.01644024569541216
10.0,0.01644024569541216
15.0,0.01644024569541216
20.0,0.01644024569541216
5.0,0.12884252425283194
10.0,0.12884252425283194
15.0,0.12884252425283194
20.0,0.12884252425283194
5.0,0.14408463202416896
10.0,0.14408463202416896
15.0,0.14408463202416896
20.0,0.14408463202416896
5.0,0.0074634008109569555
10.0,0.0074634008109569555
