5.0,0.7050984092056751,0.19914830848574638,1.0131743364036083,1.779428580775857,0.43152198381721973
10.0,0.7050984092056751,0.19914830848574638,1.0131743364036083,1.779428580775857,0.43152198381721973
15.0,0.7050984092056751,0.19914830848574638,1.0131743364036083,1.779428580775857,0.43152198381721973
20.0,0.7050984092056751,0.19914830848574638,1.0131743364036083,1.779428580775857,0.43152198381721973
5.0,1.3167302925139666,1.6932582836598158,0.7405300904065371,0.03897900693118572,1.7238415237516165
10.0,1.3167302925139666,1.6932582836598158,0.7405300904065371,0.03897900693118572,1.7238415237516165
15.0,1.3167302925139666,1.6932582836598158,0.7405300904065371,0.03897900693118572,1.7238415237516165
20.0,1.3167302925139666,1.6932582836598158,0.7405300904065371,0.03897900693118572,1.7238415237516165
5.0,1.802800802513957,1.362494571134448,1.8474513608962297,1.1588669512420893,0.6314134895801544
10.0,1.802800802513957,1.362494571134448,1.8474513608962297,1.1588669512420893,0.6314134895801544
15.0,1.802800802513957,1.362494571134448,1.8474513608962297,1.1588669512420893,0.6314134895801544
20.0,1.802800802513957,1.362494571134448,1.8474513608962297,1.1588669512420893,0.6314134895801544
5.0,0.15649715811014175,0.87228849157691,0.3993925713002682,0.9017586540430784,1.4631617404520512
10.0,0.15649715811014175,0.87228849157691,0.3993925713002682,0.9017586540430784,1.4631617404520512
15.0,0.15649715811014175,0.87228849157691,0.3993925713002682,0.9017586540430784,1.4631617404520512
20.0,0.15649715811014175,0.87228849157691,0.3993925713002682,0.9017586540430784,1.4631617404520512
5.0,0.47022625245153904,0.7428433168679476,1.579358009621501,0.3879569713026285,1.0197420381009579
10.0,0.47022625245153904,0.7428433168679476,1.579358009621501,0.3879569713026285,1.0197420381009579
15.0,0.47022625245153904,0.7428433168679476,1.579358009621501,0.3879569713026285,1.0197420381009579
20.0,0.47022625245153904,0.7428433168679476,1.579358009621501,0.3879569713026285,1.0197420381009579
5.0,1.61701725050807,1.2408565878868103,0.1664550006389618,1.676315514370799,0.8211710676550865
10.0,1.61701725050807,1.2408565878868103,0.1664550006389618,1.676315514370799,0.8211710676550865
15.0,1.61701725050807,1.2408565878868103,0.1664550006389618,1.676315514370799,0.8211710676550865
20.0,1.61701725050807,1.2408565878868103,0.1664550006389618,1.676315514370799,0.8211710676550865
5.0,1.005457952618599,1.8129564076662064,1.3124575763940811,0.5486148241907358,1.7922626417130232
10.0,1.005457952618599,1.8129564076662064,1.3124575763940811,0.5486148241907358,1.7922626417130232
15.0,1.005457952618599,1.8129564076662064,1.3124575763940811,0.5486148241907358,1.7922626417130232
20.0,1.005457952618599,1.8129564076662064,1.3124575763940811,0.5486148241907358,1.7922626417130232
5.0,0.8943153377622366,0.3266575653105974,0.9421576093882322,1.2578146439045668,0.11676296032965183
10.0,0.8943153377622366,0.3266575653105974,0.9421576093882322,1.2578146439045668,0.11676296032965183
15.0,0.8943153377622366,0.3266575653105974,0.9421576093882322,1.2578146439045668,0.11676296032965183
20.0,0.8943153377622366,0.3266575653105974,0.9421576093882322,1.2578146439045668,0.11676296032965183
5.0,0.8557635359466076,0.4894174076616764,1.9152199365198612,0.7126058507710695,0.9194319285452366
10.0,0.8557635359466076,0.4894174076616764,1.9152199365198612,0.7126058507710695,0.9194319285452366
15.0,0.8557635359466076,0.4894174076616764,1.9152199365198612,0.7126058507710695,0.9194319285452366
20.0,0.8557635359466076,0.4894174076616764,1.9152199365198612,0.7126058507710695,0.9194319285452366
5.0,1.2442508582025766,1.9952435698360205,0.33019825257360935,1.4692297484725714,1.2359991073608398
